kafka  | [2025-12-22 01:04:03,247] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481489 in 4 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:04:03,247] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481489 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:04:07,244] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481498-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:04:07,254] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481498-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:04:18,252] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481519 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:04:18,252] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481519 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:04:26,750] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481537-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:04:26,759] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481537-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:04:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481381 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:04:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481381 breach: LogSegment(baseOffset=2481339, size=2160, lastModifiedTime=1766365382723, largestRecordTimestamp=1766365382698) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:04:30,616] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481342, epoch=8) for deletion because its timestamp (1766365369194) is now (1766365470615) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:04:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481420 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:04:30,618] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481159, size=2160, lastModifiedTime=1766365292696, largestRecordTimestamp=1766365292671),LogSegment(baseOffset=2481189, size=2160, lastModifiedTime=1766365307700, largestRecordTimestamp=1766365307675) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:04:30,618] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481420 breach: LogSegment(baseOffset=2481369, size=2160, lastModifiedTime=1766365397728, largestRecordTimestamp=1766365397703) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:04:30,618] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481159.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:04:30,618] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481159.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:04:30,619] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481159.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
