kafka  | [2025-12-22 01:12:14,894] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002482473-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:12:14,897] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002482473-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:12:18,398] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2482479 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:12:18,398] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2482479 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:12:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482317 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482317 breach: LogSegment(baseOffset=2482269, size=2160, lastModifiedTime=1766365847864, largestRecordTimestamp=1766365847840) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482278, epoch=8) for deletion because its timestamp (1766365837335) is now (1766365950616) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:12:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482356 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,619] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2482149, size=2160, lastModifiedTime=1766365787845, largestRecordTimestamp=1766365787820) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:12:30,619] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482356 breach: LogSegment(baseOffset=2482299, size=2160, lastModifiedTime=1766365862869, largestRecordTimestamp=1766365862844) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,619] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002482149.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,619] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482149.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482149.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,620] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482317, epoch=8) for deletion because its timestamp (1766365856842) is now (1766365950617) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002482149.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:12:30,620] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482395 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,620] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482395 breach: LogSegment(baseOffset=2482329, size=2160, lastModifiedTime=1766365877874, largestRecordTimestamp=1766365877850),LogSegment(baseOffset=2482359, size=2160, lastModifiedTime=1766365892880, largestRecordTimestamp=1766365892856) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted snapshot files for snapshot OffsetAndEpoch(offset=2482161, epoch=8). (org.apache.kafka.snapshot.Snapshots)
kafka  | [2025-12-22 01:12:30,620] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2482179, size=2160, lastModifiedTime=1766365802849, largestRecordTimestamp=1766365802824),LogSegment(baseOffset=2482209, size=2160, lastModifiedTime=1766365817854, largestRecordTimestamp=1766365817829) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002482179.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482179.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,620] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482179.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,621] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002482209.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,621] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482209.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,621] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482209.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,621] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482356, epoch=8) for deletion because its timestamp (1766365876350) is now (1766365950620) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:12:30,623] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002482179.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:12:30,623] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002482209.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:12:30,623] INFO Deleted snapshot files for snapshot OffsetAndEpoch(offset=2482200, epoch=8). (org.apache.kafka.snapshot.Snapshots)
kafka  | [2025-12-22 01:12:30,624] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2482239, size=2160, lastModifiedTime=1766365832859, largestRecordTimestamp=1766365832834) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:12:30,624] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002482239.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,624] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482239.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,624] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482239.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:12:30,625] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002482239.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:12:30,625] INFO Deleted snapshot files for snapshot OffsetAndEpoch(offset=2482239, epoch=8). (org.apache.kafka.snapshot.Snapshots)
kafka  | [2025-12-22 01:12:33,404] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2482509 in 4 ms. (kafka.log.LocalLog)
