kafka  | [2025-12-22 01:03:03,228] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481369 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:03:03,228] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481369 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:03:08,726] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481381-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:03:08,729] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481381-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:03:18,235] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481399 in 6 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:03:18,235] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481399 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:03:28,233] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481420-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:03:28,243] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481420-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:03:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481225 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:03:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481225 breach: LogSegment(baseOffset=2481159, size=2160, lastModifiedTime=1766365292696, largestRecordTimestamp=1766365292671),LogSegment(baseOffset=2481189, size=2160, lastModifiedTime=1766365307700, largestRecordTimestamp=1766365307675) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:03:30,616] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481186, epoch=8) for deletion because its timestamp (1766365291171) is now (1766365410614) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:03:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481264 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:03:30,618] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481069, size=2160, lastModifiedTime=1766365247681, largestRecordTimestamp=1766365247656) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:03:30,618] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481264 breach: LogSegment(baseOffset=2481219, size=2160, lastModifiedTime=1766365322704, largestRecordTimestamp=1766365322679) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:03:30,618] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481069.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
