kafka  | [2025-12-22 01:05:03,264] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481609 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:05:03,264] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481609 with 0 producer ids in 1 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:05:05,761] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481615-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:05:05,770] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481615-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:05:18,269] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481639 in 4 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:05:18,269] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481639 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:05:25,267] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481654-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:05:25,276] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481654-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:05:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481498 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481498 breach: LogSegment(baseOffset=2481459, size=2160, lastModifiedTime=1766365442742, largestRecordTimestamp=1766365442717) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,615] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481459, epoch=8) for deletion because its timestamp (1766365427713) is now (1766365530615) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:05:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481537 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,617] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481339, size=2160, lastModifiedTime=1766365382723, largestRecordTimestamp=1766365382698) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:05:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481537 breach: LogSegment(baseOffset=2481489, size=2160, lastModifiedTime=1766365457746, largestRecordTimestamp=1766365457722) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,617] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481339.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,617] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481339.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481498, epoch=8) for deletion because its timestamp (1766365447218) is now (1766365530616) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:05:30,617] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481339.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481576 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481576 breach: LogSegment(baseOffset=2481519, size=2160, lastModifiedTime=1766365472751, largestRecordTimestamp=1766365472726) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:05:30,617] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002481339.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:05:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481537, epoch=8) for deletion because its timestamp (1766365466724) is now (1766365530617) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:05:30,617] INFO Deleted snapshot files for snapshot OffsetAndEpoch(offset=2481342, epoch=8). (org.apache.kafka.snapshot.Snapshots)
kafka  | [2025-12-22 01:05:30,620] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481369, size=2160, lastModifiedTime=1766365397728, largestRecordTimestamp=1766365397703) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:05:30,620] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481369.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,620] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481369.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,620] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481369.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:05:30,620] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002481369.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
