kafka  | [2025-12-22 00:56:58,112] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002480640-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 00:56:58,116] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002480640-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 00:57:03,118] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480649 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:57:03,119] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480649 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:57:17,618] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002480679-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 00:57:17,621] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002480679-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 00:57:18,122] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480679 in 4 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:57:18,122] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480679 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:57:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480523 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:57:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480523 breach: LogSegment(baseOffset=2480469, size=2160, lastModifiedTime=1766364947593, largestRecordTimestamp=1766364947568) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:57:30,615] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2480484, epoch=8) for deletion because its timestamp (1766364940066) is now (1766365050614) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 00:57:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480562 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:57:30,623] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2480349, size=2160, lastModifiedTime=1766364887575, largestRecordTimestamp=1766364887551) (kafka.log.LocalLog$)
kafka  | [2025-12-22 00:57:30,624] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480562 breach: LogSegment(baseOffset=2480499, size=2160, lastModifiedTime=1766364962596, largestRecordTimestamp=1766364962572),LogSegment(baseOffset=2480529, size=2160, lastModifiedTime=1766364977600, largestRecordTimestamp=1766364977576) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:57:30,624] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002480349.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 00:57:30,624] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002480349.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 00:57:30,624] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002480349.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 00:57:30,624] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002480349.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 00:57:30,625] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2480523, epoch=8) for deletion because its timestamp (1766364959571) is now (1766365050615) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 00:57:30,625] INFO Deleted snapshot files for snapshot OffsetAndEpoch(offset=2480367, epoch=8). (org.apache.kafka.snapshot.Snapshots)
kafka  | [2025-12-22 00:57:30,625] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2480379, size=2160, lastModifiedTime=1766364902579, largestRecordTimestamp=1766364902554),LogSegment(baseOffset=2480409, size=2160, lastModifiedTime=1766364917583, largestRecordTimestamp=1766364917559) (kafka.log.LocalLog$)
kafka  | [2025-12-22 00:57:30,625] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480601 due to snapshot generated (kafka.log.UnifiedLog)
