kafka  | [2025-12-22 01:07:18,307] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2481879 in 7 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:07:18,307] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2481879 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:07:22,301] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002481888-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:07:22,305] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002481888-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:07:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481732 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481732 breach: LogSegment(baseOffset=2481669, size=2160, lastModifiedTime=1766365547772, largestRecordTimestamp=1766365547749),LogSegment(baseOffset=2481699, size=2160, lastModifiedTime=1766365562777, largestRecordTimestamp=1766365562753) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481693, epoch=8) for deletion because its timestamp (1766365544748) is now (1766365650615) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:07:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481771 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,619] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481549, size=2160, lastModifiedTime=1766365487755, largestRecordTimestamp=1766365487730),LogSegment(baseOffset=2481579, size=2160, lastModifiedTime=1766365502759, largestRecordTimestamp=1766365502734) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:07:30,619] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481771 breach: LogSegment(baseOffset=2481729, size=2160, lastModifiedTime=1766365577782, largestRecordTimestamp=1766365577758) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,620] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481549.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,620] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481549.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,620] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481549.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,621] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481732, epoch=8) for deletion because its timestamp (1766365564253) is now (1766365650617) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:07:30,621] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481579.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,621] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481579.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,621] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481810 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,621] INFO Deleted time index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481579.timeindex.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:07:30,621] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481810 breach: LogSegment(baseOffset=2481759, size=2160, lastModifiedTime=1766365592787, largestRecordTimestamp=1766365592763) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:07:30,621] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002481549.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:07:30,621] INFO Deleted producer state snapshot /tmp/kafka-logs/__cluster_metadata-0/00000000000002481579.snapshot.deleted (org.apache.kafka.storage.internals.log.SnapshotFile)
kafka  | [2025-12-22 01:07:30,622] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481771, epoch=8) for deletion because its timestamp (1766365583760) is now (1766365650621) older than the
