kafka  | [2025-12-22 00:58:03,134] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480769 in 4 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:58:03,134] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480769 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:58:16,136] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002480796-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 00:58:16,139] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002480796-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 00:58:18,140] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480799 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:58:18,140] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480799 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:58:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480640 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:58:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480640 breach: LogSegment(baseOffset=2480589, size=2160, lastModifiedTime=1766365007608, largestRecordTimestamp=1766365007584) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:58:30,616] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2480601, epoch=8) for deletion because its timestamp (1766364998581) is now (1766365110614) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 00:58:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480679 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:58:30,623] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2480469, size=2160, lastModifiedTime=1766364947593, largestRecordTimestamp=1766364947568) (kafka.log.LocalLog$)
