kafka  | [2025-12-22 01:09:18,340] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2482119 in 4 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:09:18,340] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2482119 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:09:19,337] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002482122-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:09:19,341] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002482122-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:09:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2481966 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:09:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2481966 breach: LogSegment(baseOffset=2481909, size=2160, lastModifiedTime=1766365667809, largestRecordTimestamp=1766365667785) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:09:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2481927, epoch=8) for deletion because its timestamp (1766365661783) is now (1766365770616) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:09:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482005 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:09:30,619] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2481789, size=2160, lastModifiedTime=1766365607791, largestRecordTimestamp=1766365607767),LogSegment(baseOffset=2481819, size=2160, lastModifiedTime=1766365622795, largestRecordTimestamp=1766365622771) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:09:30,619] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482005 breach: LogSegment(baseOffset=2481939, size=2160, lastModifiedTime=1766365682813, largestRecordTimestamp=1766365682789),LogSegment(baseOffset=2481969, size=2160, lastModifiedTime=1766365697817, largestRecordTimestamp=1766365697794) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:09:30,619] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002481789.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:09:30,620] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002481789.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
