kafka  | [2025-12-22 01:16:18,483] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2482959 in 3 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:16:18,483] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2482959 with 0 producer ids in 0 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:16:28,482] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002482980-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:16:28,485] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002482980-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:16:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482785 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:16:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482785 breach: LogSegment(baseOffset=2482719, size=2160, lastModifiedTime=1766366072935, largestRecordTimestamp=1766366072911),LogSegment(baseOffset=2482749, size=2160, lastModifiedTime=1766366087939, largestRecordTimestamp=1766366087915) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:16:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482746, epoch=8) for deletion because its timestamp (1766366071410) is now (1766366190616) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:16:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482824 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:16:30,619] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2482629, size=2160, lastModifiedTime=1766366027922, largestRecordTimestamp=1766366027898) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:16:30,619] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482824 breach: LogSegment(baseOffset=2482779, size=2160, lastModifiedTime=1766366102943, largestRecordTimestamp=1766366102919) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:16:30,619] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002482629.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:16:30,619] INFO Deleted offset index /tmp/kafka-logs/__cluster_metadata-0/00000000000002482629.index.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
kafka  | [2025-12-22 01:16:30,619] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482785, epoch=8) for deletion because its timestamp (1766366090916) is now (1766366190617) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
