kafka  | [2025-12-22 00:54:02,563] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002480289-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 00:54:02,565] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002480289-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 00:54:03,069] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480289 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:54:03,069] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480289 with 0 producer ids in 1 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:54:18,074] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2480319 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 00:54:18,074] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2480319 with 0 producer ids in 1 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 00:54:22,069] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002480328-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 00:54:22,071] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002480328-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 00:54:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480172 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,614] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480172 breach: LogSegment(baseOffset=2480109, size=2160, lastModifiedTime=1766364767545, largestRecordTimestamp=1766364767520),LogSegment(baseOffset=2480139, size=2160, lastModifiedTime=1766364782548, largestRecordTimestamp=1766364782523) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,615] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2480133, epoch=8) for deletion because its timestamp (1766364764518) is now (1766364870614) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 00:54:30,615] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480211 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480211 breach: LogSegment(baseOffset=2480169, size=2160, lastModifiedTime=1766364797551, largestRecordTimestamp=1766364797526) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,616] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2480172, epoch=8) for deletion because its timestamp (1766364784024) is now (1766364870615) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 00:54:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2480250 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,617] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2479989, size=2160, lastModifiedTime=1766364707525, largestRecordTimestamp=1766364707501),LogSegment(baseOffset=2480019, size=2160, lastModifiedTime=1766364722529, largestRecordTimestamp=1766364722505) (kafka.log.LocalLog$)
kafka  | [2025-12-22 00:54:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2480250 breach: LogSegment(baseOffset=2480199, size=2160, lastModifiedTime=1766364812556, largestRecordTimestamp=1766364812531) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 00:54:30,617] INFO Deleted log /tmp/kafka-logs/__cluster_metadata-0/00000000000002479989.log.deleted. (org.apache.kafka.storage.internals.log.LogSegment)
