kafka  | [2025-12-22 01:15:10,447] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002482824-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:15:10,458] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002482824-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:15:18,454] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Rolled new log segment at offset 2482839 in 5 ms. (kafka.log.LocalLog)
kafka  | [2025-12-22 01:15:18,454] INFO [ProducerStateManager partition=__cluster_metadata-0] Wrote producer snapshot at offset 2482839 with 0 producer ids in 1 ms. (org.apache.kafka.storage.internals.log.ProducerStateManager)
kafka  | [2025-12-22 01:15:29,954] INFO [SnapshotGenerator id=1] Creating new KRaft snapshot file snapshot 00000000000002482863-0000000008 because we have replayed at least 2800 bytes. (org.apache.kafka.image.publisher.SnapshotGenerator)
kafka  | [2025-12-22 01:15:29,958] INFO [SnapshotEmitter id=1] Successfully wrote snapshot 00000000000002482863-0000000008 (org.apache.kafka.image.publisher.SnapshotEmitter)
kafka  | [2025-12-22 01:15:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482668 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:15:30,616] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482668 breach: LogSegment(baseOffset=2482629, size=2160, lastModifiedTime=1766366027922, largestRecordTimestamp=1766366027898) (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:15:30,617] INFO [MetadataLog partition=__cluster_metadata-0, nodeId=1] Marking snapshot OffsetAndEpoch(offset=2482629, epoch=8) for deletion because its timestamp (1766366012893) is now (1766366130616) older than the
kafka  | retention (60000) (kafka.raft.KafkaMetadataLog)
kafka  | [2025-12-22 01:15:30,617] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Incremented log start offset to 2482707 due to snapshot generated (kafka.log.UnifiedLog)
kafka  | [2025-12-22 01:15:30,618] INFO [LocalLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segment files LogSegment(baseOffset=2482509, size=2160, lastModifiedTime=1766365967903, largestRecordTimestamp=1766365967878) (kafka.log.LocalLog$)
kafka  | [2025-12-22 01:15:30,619] INFO [UnifiedLog partition=__cluster_metadata-0, dir=/tmp/kafka-logs] Deleting segments due to log start offset 2482707 breach: LogSegment(baseOffset=2482659, size=2160, lastModifiedTime=1766366042927, largestRecordTimestamp=1766366042903) (kafka.log.UnifiedLog)
